,mode,N,sig2e,sig2b0_spatial,sig2b1_spatial,q_spatial,experiment,exp_type,mse,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time
840,spatial,100000,1,10,10,1000,1,dkl,1.131647351,0.81466186,0.857750833,,404,666.8443356
841,spatial,100000,1,10,10,1000,1,svdkl,1.184523664,0.6932472,2.329097509,1.728456616,20,203.4633503
842,spatial,100000,1,10,10,1000,2,dkl,1.126771455,0.81798875,0.867985666,,421,697.1022897
843,spatial,100000,1,10,10,1000,2,svdkl,1.092479612,0.6932472,2.281732559,2.022102594,41,419.2029099
844,spatial,100000,1,10,10,1000,3,dkl,1.205434652,0.845336,0.931143343,,500,824.8717411
845,spatial,100000,1,10,10,1000,3,svdkl,1.125172548,0.6932472,2.488096952,2.238051653,24,243.9210596
846,spatial,100000,1,10,10,1000,4,dkl,1.145105981,0.7942708,0.835385263,,319,527.0843611
847,spatial,100000,1,10,10,1000,4,svdkl,1.150645061,0.6932472,2.190433264,1.79081583,24,245.7211196
848,spatial,100000,1,0.1,0.1,10000,0,dkl,1.175589117,0.7899892,0.804291427,,306,397.1203732
849,spatial,100000,1,0.1,0.1,10000,0,svdkl,1.194491077,0.6932472,0.267661959,0.916625381,52,686.0473275
850,spatial,100000,1,0.1,0.1,10000,1,dkl,1.136151926,0.82091665,0.7680372,,451,563.61759
851,spatial,100000,1,0.1,0.1,10000,1,svdkl,1.161431597,0.6932472,0.257386118,0.92384088,57,742.1281803
852,spatial,100000,1,0.1,0.1,10000,2,dkl,1.147356403,0.805035,0.778501272,,367,458.4569433
853,spatial,100000,1,0.1,0.1,10000,2,svdkl,1.160096716,0.6932472,0.297706932,0.957699656,41,530.2507801
854,spatial,100000,1,0.1,0.1,10000,3,dkl,1.177931268,0.7968959,0.809143424,,329,412.3621955
855,spatial,100000,1,0.1,0.1,10000,3,svdkl,1.164067739,0.6932472,0.320797265,0.998556972,36,469.7082622
856,spatial,100000,1,0.1,0.1,10000,4,dkl,1.144423483,0.8061628,0.822872519,,370,464.4196994
857,spatial,100000,1,0.1,0.1,10000,4,svdkl,1.169940244,0.6932472,0.369218826,1.020422697,35,449.6224358
858,spatial,100000,1,0.1,1,10000,0,dkl,1.098691703,0.8353973,0.46715948,,500,602.1678519
859,spatial,100000,1,0.1,1,10000,0,svdkl,1.126943938,0.6932472,0.534863949,1.276020765,37,479.0526984
860,spatial,100000,1,0.1,1,10000,1,dkl,1.125502887,0.80485,0.818710446,,378,467.485718
861,spatial,100000,1,0.1,1,10000,1,svdkl,1.087351194,0.6932472,0.421100914,1.25330317,45,572.8304696
862,spatial,100000,1,0.1,1,10000,2,dkl,1.121006956,0.8177766,0.508905709,,432,521.3446658
863,spatial,100000,1,0.1,1,10000,2,svdkl,1.0871536,0.6932472,0.46236217,1.282836556,34,431.8950081
864,spatial,100000,1,0.1,1,10000,3,dkl,1.156680172,0.8088955,0.583388031,,376,466.7546592
865,spatial,100000,1,0.1,1,10000,3,svdkl,1.120508994,0.6932472,0.498247564,1.312022328,27,367.2708719
866,spatial,100000,1,0.1,1,10000,4,dkl,1.134784865,0.81211007,0.598772526,,387,481.8866336
867,spatial,100000,1,0.1,1,10000,4,svdkl,1.092439138,0.6932472,0.556730032,1.300516009,35,479.748327
868,spatial,100000,1,0.1,10,10000,0,dkl,1.146854011,0.83146775,0.559269547,,485,610.6661983
869,spatial,100000,1,0.1,10,10000,0,svdkl,1.13214969,0.6932472,0.433056355,2.379545212,19,265.4642861
870,spatial,100000,1,0.1,10,10000,1,dkl,1.112067091,0.8253626,0.741551757,,472,602.4291327
871,spatial,100000,1,0.1,10,10000,1,svdkl,1.0769429,0.6932472,0.298856437,2.84120822,44,573.277431
872,spatial,100000,1,0.1,10,10000,2,dkl,1.164659748,0.8105468,0.7027964,,381,474.9481621
873,spatial,100000,1,0.1,10,10000,2,svdkl,1.119838458,0.6932472,0.347789556,2.851243019,45,607.4446902
874,spatial,100000,1,0.1,10,10000,3,dkl,1.140885697,0.81678766,0.528429091,,409,502.4551423
875,spatial,100000,1,0.1,10,10000,3,svdkl,1.080266738,0.6932472,0.33504194,3.077585936,46,617.5780256
876,spatial,100000,1,0.1,10,10000,4,dkl,1.108951011,0.83276856,0.579797506,,500,620.7376611
877,spatial,100000,1,0.1,10,10000,4,svdkl,1.069352147,0.6932472,0.3073304,2.706735849,33,445.0996993
878,spatial,100000,1,1,0.1,10000,0,dkl,1.240926369,0.80390584,0.864324808,,359,463.7464526
879,spatial,100000,1,1,0.1,10000,0,svdkl,1.475282398,0.6932472,1.475316525,0.819420576,60,807.4464772
880,spatial,100000,1,1,0.1,10000,1,dkl,1.229370843,0.8293699,0.902465522,,462,592.6737847
881,spatial,100000,1,1,0.1,10000,1,svdkl,1.375808109,0.6932472,0.479062676,0.626340866,121,1550.693757
882,spatial,100000,1,1,0.1,10000,2,dkl,1.234785049,0.82577,0.897916675,,443,564.4887681
883,spatial,100000,1,1,0.1,10000,2,svdkl,1.4834417,0.6932472,1.380571365,0.781780839,57,740.4214633
884,spatial,100000,1,1,0.1,10000,3,dkl,1.208712279,0.82808745,0.899631023,,449,572.7228971
885,spatial,100000,1,1,0.1,10000,3,svdkl,1.476981579,0.6932472,1.221908808,0.765778363,64,835.8067992
886,spatial,100000,1,1,0.1,10000,4,dkl,1.237145037,0.82045734,0.890432835,,425,540.2333906
887,spatial,100000,1,1,0.1,10000,4,svdkl,1.430432592,0.6932472,1.239480019,0.759406269,78,1001.171282
888,spatial,100000,1,1,1,10000,0,dkl,1.174934493,0.8040905,0.769256353,,354,437.9076364
889,spatial,100000,1,1,1,10000,0,svdkl,1.096439234,0.6932472,1.590925455,1.114193916,50,650.6301379
890,spatial,100000,1,1,1,10000,1,dkl,1.165596433,0.79676014,0.814155042,,335,421.7287312
891,spatial,100000,1,1,1,10000,1,svdkl,1.141691166,0.6932472,1.556265473,1.095650434,29,378.1175771
892,spatial,100000,1,1,1,10000,2,dkl,1.143016643,0.808645,0.770454645,,369,456.8360293
893,spatial,100000,1,1,1,10000,2,svdkl,1.108450338,0.6932472,1.532772303,1.111782551,43,560.9420857
894,spatial,100000,1,1,1,10000,3,dkl,1.13387295,0.8122047,0.774736047,,394,490.0359948
895,spatial,100000,1,1,1,10000,3,svdkl,1.138568878,0.6932472,1.6173172,1.12286818,31,402.928072
896,spatial,100000,1,1,1,10000,4,dkl,1.139966335,0.80574924,0.817686677,,364,451.8393834
897,spatial,100000,1,1,1,10000,4,svdkl,1.062632984,0.6932472,1.655758619,1.152768612,73,952.1648619
898,spatial,100000,1,1,10,10000,0,dkl,1.089635784,0.8336609,0.68279773,,500,617.2570174
899,spatial,100000,1,1,10,10000,0,svdkl,1.080288471,0.6932472,0.90402019,2.181361198,30,392.7704012
900,spatial,100000,1,1,10,10000,1,dkl,1.128498118,0.81930715,0.63462472,,437,536.8394134
901,spatial,100000,1,1,10,10000,1,svdkl,1.106277247,0.6932472,0.820234954,2.242322922,39,504.7668414
902,spatial,100000,1,1,10,10000,2,dkl,1.153879298,0.8052584,0.588762522,,370,451.3908253
903,spatial,100000,1,1,10,10000,2,svdkl,1.166834894,0.6932472,0.767654598,1.948026419,21,271.8782892
904,spatial,100000,1,1,10,10000,3,dkl,1.109755078,0.8250648,0.60773313,,468,570.9482429
905,spatial,100000,1,1,10,10000,3,svdkl,1.104531947,0.6932472,0.878108561,2.238786221,40,519.2100401
906,spatial,100000,1,1,10,10000,4,dkl,1.10815238,0.8303115,0.752133012,,485,599.1376164
907,spatial,100000,1,1,10,10000,4,svdkl,1.104721629,0.6932472,0.982107401,2.058563232,34,442.8918655
908,spatial,100000,1,10,0.1,10000,0,dkl,1.857595078,0.85670644,0.928388119,,500,643.3509252
909,spatial,100000,1,10,0.1,10000,0,svdkl,2.370709374,0.6932472,0.710897267,0.38769564,213,2779.740089
910,spatial,100000,1,10,0.1,10000,1,dkl,1.895864938,0.8577655,0.926736772,,500,646.4783378
911,spatial,100000,1,10,0.1,10000,1,svdkl,2.566603513,0.6932472,0.913511574,0.410594612,147,1927.36167
912,spatial,100000,1,10,0.1,10000,2,dkl,1.862423619,0.8559959,0.932806909,,500,644.326962
913,spatial,100000,1,10,0.1,10000,2,svdkl,2.218714514,0.6932472,0.591285765,0.349958807,277,3601.25106
914,spatial,100000,1,10,0.1,10000,3,dkl,1.905865626,0.8566487,0.931718111,,500,644.1691005
915,spatial,100000,1,10,0.1,10000,3,svdkl,2.288589799,0.6932472,0.575903356,0.36075744,312,4051.892083
916,spatial,100000,1,10,0.1,10000,4,dkl,1.890365952,0.86147773,0.930225253,,500,643.2336125
917,spatial,100000,1,10,0.1,10000,4,svdkl,2.466505673,0.6932472,0.73425746,0.398306072,233,3009.095278
918,spatial,100000,1,10,1,10000,0,dkl,1.178982458,0.7892015,0.834418654,,289,356.1030817
919,spatial,100000,1,10,1,10000,0,svdkl,1.142415215,0.6932472,3.765446663,1.041600108,53,687.9825857
920,spatial,100000,1,10,1,10000,1,dkl,1.164282418,0.82001776,0.879933596,,402,495.1110294
921,spatial,100000,1,10,1,10000,1,svdkl,1.207062156,0.6932472,3.822231293,1.028014541,27,349.8441949
922,spatial,100000,1,10,1,10000,2,dkl,1.215563828,0.8169498,0.863172948,,373,459.3162265
923,spatial,100000,1,10,1,10000,2,svdkl,1.131948254,0.6932472,4.131298542,1.033925772,51,661.1842999
924,spatial,100000,1,10,1,10000,3,dkl,1.177145161,0.7967742,0.833683074,,308,380.169534
925,spatial,100000,1,10,1,10000,3,svdkl,1.109851667,0.6932472,3.972591162,1.035411596,62,808.8714447
926,spatial,100000,1,10,1,10000,4,dkl,1.146838577,0.8038787,0.848762214,,337,415.2564073
927,spatial,100000,1,10,1,10000,4,svdkl,1.149453409,0.6932472,3.736949921,1.048545003,51,668.8542793
928,spatial,100000,1,10,10,10000,0,dkl,1.091644634,0.8166594,0.861146808,,424,526.9612546
929,spatial,100000,1,10,10,10000,0,svdkl,1.173996755,0.6932472,2.239181995,1.813204646,20,259.8899269
930,spatial,100000,1,10,10,10000,1,dkl,1.164771153,0.8038453,0.839187145,,349,429.2031288
931,spatial,100000,1,10,10,10000,1,svdkl,1.185061018,0.6932472,2.518692017,2.301512718,26,343.206986
932,spatial,100000,1,10,10,10000,2,dkl,1.121615816,0.8136794,0.85762459,,399,496.8996637
933,spatial,100000,1,10,10,10000,2,svdkl,1.086090709,0.6932472,2.400604963,2.018431664,47,608.5480125
934,spatial,100000,1,10,10,10000,3,dkl,1.116659736,0.835974,0.877237797,,500,618.0655973
935,spatial,100000,1,10,10,10000,3,svdkl,1.099577633,0.6932472,2.143667936,1.978170276,39,450.6702063
936,spatial,100000,1,10,10,10000,4,dkl,1.102176967,0.8223359,0.87263298,,441,533.4403932
937,spatial,100000,1,10,10,10000,4,svdkl,1.130130503,0.6932472,2.336205006,1.624397516,19,219.6747811
938,spatial,100000,1,0.1,0.1,100,0,cnn,1.159760869,,,,21,160.4493456
939,spatial,100000,1,0.1,0.1,100,1,cnn,1.174289513,,,,32,238.2710929
940,spatial,100000,1,0.1,0.1,100,2,cnn,1.206380026,,,,50,368.9226806
941,spatial,100000,1,0.1,0.1,100,3,cnn,1.258237946,,,,28,206.7503891
942,spatial,100000,1,0.1,0.1,100,4,cnn,1.131382572,,,,25,185.031538
943,spatial,100000,1,0.1,0.1,1000,0,cnn,1.151693521,,,,80,587.5448418
944,spatial,100000,1,0.1,0.1,1000,1,cnn,1.20038002,,,,35,258.4445472
945,spatial,100000,1,0.1,0.1,1000,2,cnn,1.121958244,,,,73,534.8723004
946,spatial,100000,1,0.1,0.1,1000,3,cnn,1.190623676,,,,40,295.5551605
947,spatial,100000,1,0.1,0.1,1000,4,cnn,1.230030509,,,,31,229.768573
948,spatial,100000,1,0.1,1,100,0,cnn,1.154864226,,,,44,324.5224307
949,spatial,100000,1,0.1,1,100,1,cnn,1.196753545,,,,34,250.9035263
950,spatial,100000,1,0.1,1,100,2,cnn,1.137048486,,,,54,396.9351838
951,spatial,100000,1,0.1,1,100,3,cnn,1.227543855,,,,22,163.4819157
952,spatial,100000,1,0.1,1,100,4,cnn,1.201793095,,,,25,185.4322352
953,spatial,100000,1,0.1,1,1000,0,cnn,1.124148585,,,,70,513.612431
954,spatial,100000,1,0.1,1,1000,1,cnn,1.175629122,,,,31,228.6392713
955,spatial,100000,1,0.1,1,1000,2,cnn,1.205099645,,,,18,133.9409509
956,spatial,100000,1,0.1,1,1000,3,cnn,1.180553311,,,,74,543.9510591
957,spatial,100000,1,0.1,1,1000,4,cnn,1.170694331,,,,33,244.3156986
958,spatial,100000,1,0.1,10,100,0,cnn,1.232342599,,,,18,134.6800208
959,spatial,100000,1,0.1,10,100,1,cnn,1.172280455,,,,44,324.1731191
960,spatial,100000,1,0.1,10,100,2,cnn,1.154233817,,,,36,266.0915864
961,spatial,100000,1,0.1,10,100,3,cnn,1.226118351,,,,23,170.5845916
962,spatial,100000,1,0.1,10,100,4,cnn,1.126770736,,,,33,243.4289443
963,spatial,100000,1,0.1,10,1000,0,cnn,1.160594881,,,,36,269.2864661
964,spatial,100000,1,0.1,10,1000,1,cnn,1.187467438,,,,20,150.7458086
965,spatial,100000,1,0.1,10,1000,2,cnn,1.173954211,,,,19,143.1878221
966,spatial,100000,1,0.1,10,1000,3,cnn,1.133385733,,,,27,201.8700197
967,spatial,100000,1,0.1,10,1000,4,cnn,1.129714591,,,,36,267.3912969
968,spatial,100000,1,1,0.1,100,0,cnn,1.308041082,,,,30,222.7867849
969,spatial,100000,1,1,0.1,100,1,cnn,1.231768492,,,,47,346.2097876
970,spatial,100000,1,1,0.1,100,2,cnn,1.22367626,,,,21,155.6019204
971,spatial,100000,1,1,0.1,100,3,cnn,1.362001863,,,,73,534.0653579
972,spatial,100000,1,1,0.1,100,4,cnn,1.143805528,,,,43,317.0982318
973,spatial,100000,1,1,0.1,1000,0,cnn,1.299062072,,,,47,346.7388089
974,spatial,100000,1,1,0.1,1000,1,cnn,1.28765492,,,,56,412.7830582
975,spatial,100000,1,1,0.1,1000,2,cnn,1.352556865,,,,22,164.9744496
976,spatial,100000,1,1,0.1,1000,3,cnn,1.255157669,,,,60,444.5068402
977,spatial,100000,1,1,0.1,1000,4,cnn,1.230386154,,,,65,482.0875909
978,spatial,100000,1,1,1,100,0,cnn,1.190978859,,,,18,135.5839784
979,spatial,100000,1,1,1,100,1,cnn,1.192153968,,,,24,179.7727904
980,spatial,100000,1,1,1,100,2,cnn,1.187400102,,,,34,252.7982326
981,spatial,100000,1,1,1,100,3,cnn,1.302582352,,,,26,194.2330453
982,spatial,100000,1,1,1,100,4,cnn,1.158799247,,,,84,620.5241461
983,spatial,100000,1,1,1,1000,0,cnn,1.316884965,,,,21,157.4381993
984,spatial,100000,1,1,1,1000,1,cnn,1.296666681,,,,53,393.0344718
985,spatial,100000,1,1,1,1000,2,cnn,1.212413816,,,,76,563.791841
986,spatial,100000,1,1,1,1000,3,cnn,1.263558151,,,,32,238.986383
987,spatial,100000,1,1,1,1000,4,cnn,1.283288908,,,,52,386.3313611
988,spatial,100000,1,1,10,100,0,cnn,1.23545411,,,,28,208.6700685
989,spatial,100000,1,1,10,100,1,cnn,1.223273491,,,,21,157.6944134
990,spatial,100000,1,1,10,100,2,cnn,1.218207275,,,,55,408.3429444
991,spatial,100000,1,1,10,100,3,cnn,1.166081706,,,,55,404.328356
992,spatial,100000,1,1,10,100,4,cnn,1.148406017,,,,43,316.4885027
993,spatial,100000,1,1,10,1000,0,cnn,1.251848047,,,,36,265.358398
994,spatial,100000,1,1,10,1000,1,cnn,1.255482993,,,,57,419.4083247
995,spatial,100000,1,1,10,1000,2,cnn,1.177446931,,,,34,250.8817487
996,spatial,100000,1,1,10,1000,3,cnn,1.181219592,,,,41,304.3822026
997,spatial,100000,1,1,10,1000,4,cnn,1.239459518,,,,45,334.2418966
998,spatial,100000,1,10,0.1,100,0,cnn,1.316850029,,,,55,405.4824553
999,spatial,100000,1,10,0.1,100,1,cnn,1.282728564,,,,28,206.9008174
1000,spatial,100000,1,10,0.1,100,2,cnn,1.322730119,,,,35,258.4033239
1001,spatial,100000,1,10,0.1,100,3,cnn,1.443059893,,,,29,214.3402884
1002,spatial,100000,1,10,0.1,100,4,cnn,1.239009474,,,,42,308.1749749
1003,spatial,100000,1,10,0.1,1000,0,cnn,1.757798063,,,,58,429.1441591
1004,spatial,100000,1,10,0.1,1000,1,cnn,2.603680443,,,,42,314.0995848
1005,spatial,100000,1,10,0.1,1000,2,cnn,2.369893267,,,,47,351.4452133
1006,spatial,100000,1,10,0.1,1000,3,cnn,2.009886835,,,,47,348.3594396
1007,spatial,100000,1,10,0.1,1000,4,cnn,1.848019719,,,,64,474.1613538
1008,spatial,100000,1,10,1,100,0,cnn,1.510910774,,,,37,274.5877905
1009,spatial,100000,1,10,1,100,1,cnn,1.210151864,,,,70,514.7225223
1010,spatial,100000,1,10,1,100,2,cnn,1.202677088,,,,52,383.3503969
1011,spatial,100000,1,10,1,100,3,cnn,1.342146081,,,,40,295.2292247
1012,spatial,100000,1,10,1,100,4,cnn,1.438438441,,,,35,258.3245621
1013,spatial,100000,1,10,1,1000,0,cnn,1.782047283,,,,41,302.4002523
1014,spatial,100000,1,10,1,1000,1,cnn,1.629635058,,,,35,259.0431492
1015,spatial,100000,1,10,1,1000,2,cnn,1.565837604,,,,47,345.8368735
1016,spatial,100000,1,10,1,1000,3,cnn,1.438859376,,,,70,514.8996811
1017,spatial,100000,1,10,1,1000,4,cnn,1.710845326,,,,60,440.5310762
1018,spatial,100000,1,10,10,100,0,cnn,1.294137508,,,,32,236.4776864
1019,spatial,100000,1,10,10,100,1,cnn,1.206356989,,,,49,360.7685351
1020,spatial,100000,1,10,10,100,2,cnn,1.193966245,,,,39,288.5453436
1021,spatial,100000,1,10,10,100,3,cnn,1.511891541,,,,46,340.3400741
1022,spatial,100000,1,10,10,100,4,cnn,1.240266204,,,,44,328.9498565
1023,spatial,100000,1,10,10,1000,0,cnn,1.378377767,,,,47,350.0835025
1024,spatial,100000,1,10,10,1000,1,cnn,1.351461729,,,,44,324.8981149
1025,spatial,100000,1,10,10,1000,2,cnn,1.538465308,,,,58,427.0906718
1026,spatial,100000,1,10,10,1000,3,cnn,1.667216633,,,,22,163.5664222
1027,spatial,100000,1,10,10,1000,4,cnn,1.516781478,,,,40,295.3592536
1028,spatial,100000,1,0.1,0.1,10000,0,cnn,1.286993429,,,,19,174.0002797
1029,spatial,100000,1,0.1,0.1,10000,1,cnn,1.210495471,,,,27,209.2683771
1030,spatial,100000,1,0.1,0.1,10000,2,cnn,1.220195687,,,,34,262.9993854
1031,spatial,100000,1,0.1,0.1,10000,3,cnn,1.270410755,,,,23,179.1854661
1032,spatial,100000,1,0.1,0.1,10000,4,cnn,1.301172707,,,,31,240.4256577
1033,spatial,100000,1,0.1,1,10000,0,cnn,1.261482994,,,,17,132.7138414
1034,spatial,100000,1,0.1,1,10000,1,cnn,1.279436989,,,,18,140.7122848
1035,spatial,100000,1,0.1,1,10000,2,cnn,1.19476183,,,,35,270.1564057
1036,spatial,100000,1,0.1,1,10000,3,cnn,1.167427418,,,,26,201.7023818
1037,spatial,100000,1,0.1,1,10000,4,cnn,1.198885947,,,,32,247.5932353
1038,spatial,100000,1,0.1,10,10000,0,cnn,1.17670281,,,,36,278.3625617
1039,spatial,100000,1,0.1,10,10000,1,cnn,1.166564795,,,,22,170.3662674
1040,spatial,100000,1,0.1,10,10000,2,cnn,1.232316379,,,,26,201.2890959
1041,spatial,100000,1,0.1,10,10000,3,cnn,1.200971819,,,,21,163.423152
1042,spatial,100000,1,0.1,10,10000,4,cnn,1.181067843,,,,22,170.8638837
1043,spatial,100000,1,1,0.1,10000,0,cnn,1.469276441,,,,77,591.1344581
1044,spatial,100000,1,1,0.1,10000,1,cnn,1.397607669,,,,37,285.6984041
1045,spatial,100000,1,1,0.1,10000,2,cnn,1.408034234,,,,51,391.5592611
1046,spatial,100000,1,1,0.1,10000,3,cnn,1.386567309,,,,51,391.5824335
1047,spatial,100000,1,1,0.1,10000,4,cnn,1.441465564,,,,62,476.1902153
1048,spatial,100000,1,1,1,10000,0,cnn,1.333744713,,,,39,300.3816602
1049,spatial,100000,1,1,1,10000,1,cnn,1.306466232,,,,39,300.6961529
1050,spatial,100000,1,1,1,10000,2,cnn,1.322880033,,,,26,201.4401524
1051,spatial,100000,1,1,1,10000,3,cnn,1.276166168,,,,30,232.035269
1052,spatial,100000,1,1,1,10000,4,cnn,1.292575896,,,,34,263.2076073
1053,spatial,100000,1,1,10,10000,0,cnn,1.265879975,,,,23,178.1347499
1054,spatial,100000,1,1,10,10000,1,cnn,1.244402096,,,,27,209.7725406
1055,spatial,100000,1,1,10,10000,2,cnn,1.317847891,,,,29,223.7914367
1056,spatial,100000,1,1,10,10000,3,cnn,1.195290008,,,,52,399.1153209
1057,spatial,100000,1,1,10,10000,4,cnn,1.175790605,,,,83,636.3201389
1058,spatial,100000,1,10,0.1,10000,0,cnn,2.692539369,,,,112,858.5311043
1059,spatial,100000,1,10,0.1,10000,1,cnn,2.828348161,,,,85,651.6793401
1060,spatial,100000,1,10,0.1,10000,2,cnn,2.644066119,,,,67,513.8108916
1061,spatial,100000,1,10,0.1,10000,3,cnn,3.012049573,,,,69,528.9857652
1062,spatial,100000,1,10,0.1,10000,4,cnn,2.492321796,,,,90,690.4811416
1063,spatial,100000,1,10,1,10000,0,cnn,1.860919057,,,,38,292.6712906
1064,spatial,100000,1,10,1,10000,1,cnn,1.776618318,,,,101,768.4588935
1065,spatial,100000,1,10,1,10000,2,cnn,1.673635277,,,,36,275.4118354
1066,spatial,100000,1,10,1,10000,3,cnn,1.686757858,,,,88,669.4698446
1067,spatial,100000,1,10,1,10000,4,cnn,1.706971323,,,,46,351.6082888
1068,spatial,100000,1,10,10,10000,0,cnn,1.461496589,,,,41,313.6152124
1069,spatial,100000,1,10,10,10000,1,cnn,1.576624899,,,,40,306.9913044
1070,spatial,100000,1,10,10,10000,2,cnn,1.498720084,,,,40,305.6665571
1071,spatial,100000,1,10,10,10000,3,cnn,1.800971273,,,,45,344.0790024
1072,spatial,100000,1,10,10,10000,4,cnn,1.298750113,,,,46,351.5817049
