epoch,experiment,loss,sig2b_est0,sig2b_est1,sig2b_est2,sig2b_est3,sig2b_est4,sig2b_grad0,sig2b_grad1,sig2b_grad2,sig2b_grad3,sig2b_grad4,sig2e_est,sig2e_grad,val_loss
72,0,49.58381653,0.9587383,1.6312984,2.737016,2.8824403,3.1368454,0.034581184,-0.057074904,0.10087395,0.12508059,-0.060743332,0.31455457,0.38869888,50.26086044
73,0,49.62575531,0.9665058,1.648533,2.7069836,2.8948247,3.1265957,-0.07666755,-0.059155345,0.003304482,0.055713296,0.11377382,0.3162246,0.4801416,50.14519119
74,0,49.55044174,0.9301396,1.6108197,2.6808174,2.855255,3.072848,0.064080834,0.047989964,-0.0893358,-0.021113873,0.015550613,0.30156782,0.34275213,50.44932175
75,0,49.46621704,0.9213293,1.5771251,2.6053524,2.7933006,3.044192,0.0977118,0.25854504,0.1303699,-0.2438891,0.10983944,0.31395596,0.75086266,50.63467789
76,0,49.47438431,0.92582655,1.5883917,2.6294827,2.7904863,3.0205612,0.033691406,0.13749337,0.012102604,-0.07996893,-0.11500549,0.2810019,-0.1730529,50.29551315
77,0,49.51285172,0.89993453,1.5664711,2.582829,2.7510157,2.9835234,0.10860187,0.3237983,0.30463696,0.106916666,0.19390345,0.3039641,2.4039924,50.09015656
78,0,49.51917267,0.90493345,1.556098,2.5695019,2.7490377,2.987796,-0.18862641,0.031561375,-0.07606554,-0.20646608,-0.19316101,0.29093906,0.09838772,50.62277985
79,0,49.46083069,0.885712,1.5327058,2.5542452,2.7080946,2.9448788,-0.10458708,0.012759209,-0.18265867,0.016862154,-0.06810331,0.2966934,-0.5534211,50.17358398
80,0,49.37355042,0.8455712,1.5128216,2.4967482,2.7034414,2.908779,-0.08531499,0.22382325,0.12412453,0.035016537,0.089283705,0.28573418,0.5915012,50.13947296
81,0,49.44267654,0.8630068,1.5149761,2.4904613,2.6972685,2.9077022,-0.18941164,0.22057652,-0.10816097,-0.11335957,0.05602455,0.2770865,0.22183922,50.12486649
82,0,49.43452835,0.87428075,1.5008397,2.4659178,2.667698,2.878278,-0.13633037,0.13238919,0.13274813,-0.15611076,-0.18643284,0.31645507,-0.5635673,50.30810547
83,0,49.4654007,0.86147404,1.4972162,2.4781144,2.6549032,2.851516,0.09452915,-0.0391407,0.024655819,0.017198563,-0.20003033,0.33834368,-0.7061511,50.05949783
84,0,49.37900543,0.8489465,1.4863958,2.4622655,2.631129,2.8306942,-0.46674967,-0.39888346,0.026581526,-0.50621605,-0.16684914,0.28063536,-2.4807928,50.38418961
85,0,49.36248016,0.84668964,1.4395167,2.4177275,2.5964792,2.8099432,-0.048077583,-0.38022208,-0.24978542,-0.071722984,-0.36735868,0.31332716,-2.8079667,50.20381165
86,0,49.33594513,0.8522837,1.4359946,2.4192998,2.5704343,2.7922962,0.023361325,0.0859167,0.048220634,-0.010927677,-0.041473866,0.26810667,0.14471422,50.12386322
87,0,49.30722809,0.81859523,1.3962166,2.354827,2.4919384,2.74776,-0.53680325,-0.38111854,-0.25533104,-0.18023467,-0.2473507,0.3062905,-1.862747,50.314888
88,0,49.33672333,0.82641417,1.4237642,2.3724618,2.5496643,2.736491,0.025099277,-0.3629787,-0.5429058,-0.10631132,-0.4141903,0.34655982,-2.4777207,50.48460388
89,0,49.28324509,0.81893647,1.4086976,2.3365765,2.5170512,2.7017899,-0.3803308,-0.17045093,-0.27704716,-0.16865349,-0.4015026,0.3078143,-2.8105507,50.35630417
90,0,49.27675629,0.7839678,1.3856127,2.324363,2.4973273,2.701087,-0.16436386,-0.0432806,-0.32285738,-0.13955498,-0.29953766,0.29908344,-2.4851556,50.24335861
91,0,49.27724075,0.79599726,1.3843105,2.2919774,2.4610133,2.673295,-0.31099987,-0.058577776,-0.36109352,-0.19648933,-0.13040543,0.29289362,-1.4794507,50.07514954
92,0,49.27626419,0.78269607,1.3484443,2.274163,2.432526,2.6588075,-0.2494204,-0.47011185,-0.52799416,-0.33670855,-0.13807249,0.3028584,-3.1514144,50.23661041
93,0,49.20428848,0.78719413,1.3508012,2.2504432,2.4189556,2.6058764,0.3095436,0.1800561,-0.30976677,0.029390812,-0.055319786,0.30194607,0.28186262,50.26371002
