location,n
6118,2
11915,2
6422,2
11874,2
12066,2
12052,2
7930,2
5884,2
7925,2
12061,2
11864,2
5814,2
3561,2
9642,2
5777,2
6005,2
5669,2
11868,2
11877,2
8600,2
1490,2
8599,2
2853,2
2913,2
2769,2
2141,2
783,2
5874,2
5855,2
8428,2
4306,2
12064,2
12133,2
919,2
5825,2
5927,2
2530,2
4819,2
11589,2
6774,2
5459,2
11896,2
7196,2
6182,2
6544,2
1480,2
1667,2
6382,1
10386,1
820,1
885,1
6201,1
1616,1
10744,1
949,1
11077,1
6076,1
8210,1
817,1
1450,1
816,1
9842,1
8275,1
1469,1
1580,1
796,1
9724,1
1639,1
10913,1
10607,1
847,1
863,1
8084,1
6086,1
958,1
10987,1
913,1
912,1
842,1
874,1
10428,1
10680,1
6080,1
6332,1
10875,1
10441,1
10194,1
6178,1
10117,1
10128,1
810,1
9702,1
939,1
6389,1
784,1
6233,1
1395,1
10576,1
11000,1
9809,1
11084,1
6077,1
10981,1
10986,1
1429,1
9826,1
11036,1
1661,1
839,1
1375,1
1463,1
857,1
11013,1
836,1
6236,1
1406,1
10994,1
10376,1
6283,1
7960,1
10768,1
1366,1
864,1
8318,1
6306,1
8183,1
8266,1
880,1
1391,1
9981,1
1399,1
1358,1
10951,1
11255,1
1047,1
6074,1
10092,1
905,1
1009,1
795,1
998,1
1385,1
10412,1
7962,1
7851,1
6045,1
822,1
801,1
7535,1
11100,1
780,1
9628,1
7939,1
11330,1
10599,1
888,1
8215,1
10098,1
8311,1
10724,1
11030,1
806,1
9837,1
9788,1
9787,1
8171,1
967,1
10236,1
850,1
6312,1
10299,1
9698,1
781,1
10241,1
854,1
10235,1
802,1
9464,1
974,1
11008,1
600,1
891,1
6093,1
10100,1
11002,1
10976,1
10866,1
8115,1
10262,1
10195,1
870,1
6401,1
10557,1
1034,1
10225,1
862,1
8470,1
797,1
956,1
7070,1
8271,1
759,1
8386,1
10726,1
8310,1
10144,1
794,1
6032,1
867,1
10694,1
8175,1
9813,1
10429,1
894,1
812,1
10944,1
6245,1
827,1
11007,1
10676,1
6004,1
1466,1
9949,1
8109,1
6392,1
10012,1
9664,1
10185,1
4669,1
2202,1
4604,1
11035,1
4492,1
4974,1
122,1
7706,1
4711,1
7076,1
11083,1
8207,1
4663,1
7897,1
7156,1
11997,1
7261,1
7826,1
1598,1
12126,1
11916,1
8043,1
861,1
12119,1
4980,1
1565,1
1605,1
11061,1
129,1
137,1
6117,1
6115,1
109,1
3472,1
1561,1
9601,1
11016,1
1497,1
254,1
4971,1
8312,1
2062,1
792,1
12124,1
6325,1
6380,1
7248,1
6085,1
7328,1
8219,1
6219,1
5963,1
7626,1
7696,1
6462,1
123,1
6282,1
1637,1
1503,1
11660,1
6193,1
143,1
7642,1
1636,1
11049,1
7173,1
6160,1
7924,1
2239,1
2191,1
7768,1
8296,1
1628,1
120,1
2231,1
11705,1
8325,1
1487,1
8289,1
8244,1
152,1
8251,1
4807,1
8136,1
6044,1
7872,1
785,1
2216,1
7512,1
10017,1
11033,1
142,1
1560,1
1362,1
6376,1
1465,1
10341,1
10362,1
853,1
2242,1
10130,1
10346,1
1130,1
10555,1
10728,1
7963,1
10900,1
9701,1
8702,1
983,1
689,1
8992,1
2502,1
10115,1
833,1
1418,1
6326,1
8295,1
6155,1
1377,1
10131,1
10942,1
8208,1
10187,1
11001,1
1360,1
838,1
6173,1
1405,1
805,1
893,1
1455,1
11116,1
9878,1
8990,1
6194,1
1372,1
1369,1
4609,1
6071,1
6291,1
7472,1
10934,1
1035,1
6142,1
9913,1
1603,1
8309,1
848,1
1442,1
10711,1
8169,1
5871,1
10482,1
9822,1
6360,1
10705,1
4672,1
4639,1
10782,1
11088,1
10999,1
11105,1
197,1
10581,1
172,1
1367,1
106,1
10509,1
2632,1
10049,1
10588,1
6235,1
380,1
9834,1
10076,1
10690,1
6279,1
6101,1
9853,1
10431,1
377,1
7974,1
7728,1
11080,1
11939,1
7961,1
7814,1
8059,1
7951,1
7704,1
11893,1
8013,1
12060,1
7913,1
8060,1
7863,1
11998,1
8062,1
7937,1
8077,1
11942,1
7846,1
11876,1
7723,1
7890,1
7787,1
11948,1
7683,1
11962,1
11965,1
12123,1
8447,1
7660,1
11398,1
8104,1
8141,1
11972,1
7940,1
7836,1
12108,1
12027,1
7612,1
12017,1
7680,1
12080,1
7946,1
7832,1
11903,1
8030,1
11179,1
7882,1
10000,1
7879,1
7850,1
7585,1
11865,1
7815,1
12107,1
7824,1
11921,1
7952,1
11900,1
12073,1
11957,1
7854,1
12084,1
10750,1
7767,1
8187,1
7739,1
8022,1
12155,1
11912,1
9951,1
11961,1
11857,1
8025,1
8000,1
12044,1
7785,1
11953,1
7950,1
7577,1
11825,1
12098,1
11861,1
11716,1
11712,1
7641,1
8185,1
11698,1
11702,1
11717,1
7575,1
11747,1
7556,1
7711,1
7806,1
11723,1
7630,1
7586,1
11541,1
11679,1
11719,1
11701,1
11710,1
8015,1
12221,1
8294,1
8111,1
8107,1
8106,1
8425,1
12233,1
8016,1
12214,1
7845,1
7797,1
12224,1
7835,1
7667,1
7661,1
12226,1
7722,1
11718,1
7988,1
11907,1
8229,1
11895,1
7715,1
11909,1
12162,1
7590,1
12012,1
12088,1
12143,1
11934,1
11906,1
7618,1
12117,1
11882,1
11960,1
12040,1
11901,1
12054,1
11699,1
12149,1
11866,1
7611,1
11925,1
7956,1
7772,1
11228,1
7693,1
12127,1
7789,1
12153,1
11141,1
7805,1
12148,1
12135,1
7903,1
11951,1
12005,1
12024,1
7551,1
9518,1
8809,1
8713,1
6483,1
8462,1
8607,1
8679,1
11178,1
6546,1
5094,1
5079,1
8553,1
8439,1
8623,1
10852,1
10773,1
8647,1
10713,1
8230,1
6292,1
6535,1
6322,1
9559,1
9631,1
9488,1
5378,1
5539,1
6396,1
8716,1
6302,1
9163,1
6514,1
6507,1
8861,1
8361,1
6797,1
8625,1
11176,1
8557,1
8282,1
8587,1
8718,1
10801,1
10933,1
8932,1
10876,1
8427,1
10708,1
8972,1
10956,1
8438,1
9103,1
11309,1
10989,1
8480,1
8730,1
10962,1
10802,1
10769,1
10689,1
8287,1
10960,1
8635,1
8335,1
10977,1
10943,1
8556,1
10949,1
8854,1
8283,1
10762,1
8485,1
10715,1
8608,1
9047,1
10919,1
8678,1
10935,1
11776,1
11784,1
7708,1
11897,1
11970,1
11944,1
12100,1
12090,1
12139,1
12141,1
12103,1
12049,1
7759,1
11967,1
12156,1
7574,1
7702,1
12181,1
12192,1
8150,1
7801,1
8145,1
12055,1
7997,1
7870,1
7734,1
7707,1
7829,1
12065,1
7948,1
11908,1
8103,1
11911,1
11828,1
11978,1
12008,1
8174,1
12132,1
11920,1
7679,1
11905,1
7757,1
12134,1
12163,1
8051,1
11767,1
8126,1
11752,1
11780,1
11779,1
8127,1
11849,1
9741,1
11777,1
7721,1
11732,1
11848,1
11738,1
11770,1
11806,1
9535,1
11758,1
8152,1
12188,1
11971,1
7994,1
12211,1
12175,1
12174,1
12205,1
12154,1
12036,1
11958,1
11768,1
10139,1
11919,1
12109,1
12136,1
7977,1
12128,1
11926,1
7731,1
7686,1
10727,1
5290,1
4553,1
4742,1
10191,1
10193,1
10103,1
4523,1
10329,1
4719,1
9885,1
4549,1
10506,1
4625,1
4573,1
4449,1
4644,1
4471,1
4584,1
10271,1
10500,1
4648,1
4593,1
10268,1
10045,1
5411,1
10183,1
4823,1
4785,1
4913,1
10355,1
10048,1
4583,1
4650,1
4769,1
10247,1
4564,1
9950,1
4662,1
4552,1
10503,1
10166,1
4536,1
10246,1
10245,1
4616,1
10240,1
10056,1
10158,1
10174,1
4541,1
4633,1
4596,1
4533,1
11114,1
4530,1
4475,1
10978,1
4660,1
4522,1
10505,1
4555,1
10230,1
9897,1
4560,1
4587,1
10316,1
4558,1
10084,1
4540,1
10229,1
10244,1
866,1
4618,1
10232,1
10224,1
10233,1
4562,1
10445,1
5181,1
10058,1
4466,1
8596,1
9986,1
5171,1
5092,1
5414,1
5189,1
10908,1
5186,1
9841,1
5195,1
9851,1
5252,1
10104,1
5264,1
10746,1
5175,1
5044,1
5163,1
10494,1
10145,1
5169,1
9843,1
11031,1
11062,1
10922,1
10683,1
11011,1
11043,1
10600,1
9864,1
10208,1
9941,1
10953,1
9838,1
10688,1
10394,1
10443,1
10042,1
10979,1
10928,1
5292,1
10278,1
10645,1
10398,1
5191,1
10423,1
5324,1
5351,1
5251,1
10996,1
10358,1
5329,1
5430,1
5445,1
10264,1
5631,1
5332,1
10312,1
10409,1
10294,1
10760,1
8125,1
5302,1
10758,1
5215,1
4486,1
10695,1
4438,1
10937,1
10337,1
4417,1
10281,1
4418,1
10212,1
4414,1
10297,1
4450,1
10261,1
10028,1
4654,1
8304,1
11092,1
7886,1
7712,1
7584,1
7553,1
4738,1
7623,1
7912,1
7578,1
4716,1
4760,1
8073,1
4744,1
4747,1
8061,1
7800,1
8072,1
6295,1
8021,1
8173,1
8166,1
5071,1
11268,1
11164,1
11117,1
11006,1
10947,1
4681,1
7765,1
4707,1
4630,1
7640,1
7798,1
9004,1
4816,1
7869,1
7558,1
4745,1
6260,1
8226,1
7670,1
7469,1
12207,1
12220,1
7593,1
8076,1
7673,1
11229,1
8209,1
12231,1
7901,1
12225,1
7769,1
7837,1
7754,1
7633,1
12209,1
7650,1
12194,1
9360,1
8041,1
7729,1
7885,1
6286,1
6102,1
7778,1
7671,1
7676,1
7862,1
12234,1
12189,1
12223,1
8578,1
7900,1
7847,1
7844,1
7622,1
7525,1
11269,1
4689,1
4897,1
11623,1
4861,1
10440,1
10374,1
10348,1
4856,1
10255,1
5055,1
10426,1
10390,1
4780,1
4876,1
4770,1
4929,1
9973,1
4902,1
11410,1
9999,1
5003,1
10380,1
4919,1
4891,1
4717,1
4753,1
4930,1
9899,1
9971,1
4841,1
10419,1
10415,1
9800,1
10324,1
10305,1
10339,1
4946,1
4824,1
10249,1
4874,1
4888,1
4884,1
11155,1
4970,1
4894,1
4872,1
4947,1
10239,1
4871,1
10354,1
4909,1
4886,1
4845,1
4952,1
4945,1
10096,1
4878,1
4880,1
10963,1
10083,1
4912,1
10014,1
5114,1
10328,1
10317,1
4608,1
10397,1
4967,1
10120,1
4843,1
10392,1
10432,1
10333,1
4890,1
10210,1
10447,1
5421,1
4887,1
10387,1
10356,1
6092,1
7245,1
6269,1
2002,1
11600,1
11535,1
1974,1
11474,1
1705,1
10492,1
10303,1
9890,1
10188,1
1945,1
1992,1
11657,1
11596,1
2776,1
2639,1
10189,1
10350,1
1944,1
1919,1
9517,1
1921,1
11439,1
11430,1
11445,1
1884,1
11431,1
11502,1
1824,1
11425,1
11429,1
1786,1
11399,1
1918,1
1916,1
11420,1
1831,1
11375,1
1913,1
2674,1
2635,1
2844,1
2761,1
3309,1
3130,1
10486,1
11102,1
10669,1
11671,1
10468,1
10483,1
3083,1
3252,1
11074,1
10849,1
3239,1
10286,1
9966,1
9533,1
10698,1
10667,1
10366,1
3172,1
2989,1
2650,1
2653,1
2804,1
2757,1
2680,1
2762,1
11543,1
10751,1
3190,1
2570,1
10291,1
2832,1
9681,1
10323,1
3234,1
3278,1
11426,1
11421,1
1764,1
8953,1
11455,1
8782,1
8965,1
9015,1
8950,1
11537,1
11452,1
8958,1
8890,1
11678,1
8962,1
8824,1
8978,1
8498,1
9660,1
8510,1
10150,1
9056,1
11453,1
10334,1
11459,1
6951,1
7032,1
11615,1
11595,1
6936,1
10525,1
6908,1
6902,1
11694,1
6743,1
11449,1
6911,1
11692,1
7146,1
11690,1
8839,1
8740,1
8505,1
1914,1
8996,1
8971,1
11592,1
8924,1
11451,1
9073,1
8918,1
8680,1
11548,1
8879,1
11463,1
11790,1
11466,1
8343,1
9063,1
1874,1
1875,1
11464,1
11483,1
8934,1
8476,1
11539,1
10009,1
8886,1
11377,1
9010,1
8979,1
10069,1
8892,1
8756,1
8944,1
8997,1
11419,1
10517,1
8542,1
8963,1
8779,1
8974,1
3229,1
10155,1
7944,1
10781,1
10777,1
11057,1
10759,1
10477,1
11038,1
10764,1
10603,1
9903,1
10497,1
11037,1
10855,1
10983,1
10656,1
10548,1
10671,1
11238,1
11081,1
10780,1
11153,1
3224,1
11651,1
11553,1
10911,1
10541,1
10823,1
10789,1
10771,1
10860,1
10904,1
10861,1
9109,1
10783,1
11614,1
10906,1
10905,1
10791,1
11442,1
10992,1
9979,1
11050,1
10550,1
3177,1
3468,1
3471,1
3170,1
10939,1
3285,1
4081,1
10840,1
4398,1
4408,1
10859,1
4290,1
4365,1
4264,1
11462,1
4001,1
10835,1
3948,1
3500,1
10774,1
3390,1
9905,1
11889,1
3248,1
3454,1
3638,1
11040,1
11082,1
3321,1
3448,1
3171,1
10200,1
3441,1
3305,1
3422,1
3325,1
3470,1
10955,1
2455,1
2351,1
2560,1
3066,1
3135,1
1404,1
3310,1
3147,1
3198,1
2798,1
9393,1
3196,1
4008,1
3200,1
3069,1
3174,1
9282,1
9215,1
3186,1
9633,1
10258,1
9537,1
9405,1
9416,1
9296,1
3611,1
9274,1
9312,1
9502,1
3087,1
9300,1
3013,1
3204,1
3250,1
9297,1
9562,1
3288,1
3187,1
9527,1
10338,1
3241,1
3312,1
10754,1
2592,1
3082,1
1494,1
1522,1
1610,1
1488,1
1621,1
2518,1
10847,1
2496,1
10814,1
2128,1
2433,1
10807,1
2436,1
2383,1
2374,1
10685,1
2385,1
10739,1
3291,1
3410,1
10825,1
3015,1
10811,1
10770,1
10798,1
10867,1
11065,1
3221,1
10868,1
10325,1
3327,1
10864,1
11219,1
10853,1
3215,1
10832,1
3331,1
11765,1
7919,1
918,1
7334,1
7081,1
7501,1
7455,1
7483,1
7417,1
7876,1
7544,1
7852,1
7490,1
7313,1
7246,1
7386,1
7780,1
7364,1
6416,1
7602,1
8597,1
7210,1
7172,1
6925,1
7495,1
7061,1
6846,1
7056,1
6912,1
7066,1
6818,1
7188,1
7060,1
6517,1
6833,1
6845,1
6941,1
6945,1
6778,1
7135,1
7045,1
7184,1
7183,1
7354,1
7134,1
7353,1
7342,1
8904,1
9222,1
7383,1
9072,1
7148,1
9211,1
7251,1
9189,1
9206,1
7124,1
7444,1
7436,1
9209,1
7335,1
9204,1
7462,1
7411,1
7458,1
7601,1
7234,1
7277,1
7621,1
7539,1
7030,1
7758,1
7345,1
7239,1
7304,1
7177,1
8044,1
7480,1
7410,1
7247,1
7748,1
7263,1
10425,1
7057,1
6937,1
7090,1
6869,1
6785,1
7095,1
7616,1
7129,1
7269,1
6967,1
6973,1
6885,1
6959,1
7877,1
6968,1
7415,1
7107,1
7273,1
7141,1
7206,1
7996,1
7253,1
6926,1
7803,1
7864,1
8178,1
7699,1
7656,1
7610,1
7617,1
7426,1
7687,1
7562,1
7604,1
8037,1
7649,1
7259,1
7694,1
8725,1
7865,1
7868,1
10457,1
6990,1
7117,1
6946,1
7212,1
7166,1
6916,1
7100,1
7222,1
7306,1
7012,1
10251,1
7085,1
7084,1
7097,1
7217,1
7059,1
7316,1
7154,1
6940,1
6982,1
7861,1
7073,1
6890,1
7528,1
6824,1
6952,1
7155,1
7000,1
7555,1
7315,1
7522,1
7215,1
6379,1
7186,1
9679,1
6888,1
7140,1
6964,1
6917,1
7363,1
7348,1
7050,1
8225,1
11435,1
11436,1
11605,1
7309,1
11310,1
11401,1
8661,1
10179,1
11460,1
10456,1
11511,1
8579,1
10422,1
11424,1
10253,1
8387,1
8500,1
8532,1
11428,1
7790,1
7733,1
11593,1
11616,1
11525,1
11683,1
6920,1
11682,1
11542,1
11337,1
7284,1
7236,1
11333,1
7358,1
9960,1
7730,1
7591,1
7317,1
7428,1
11501,1
8408,1
8458,1
11566,1
11663,1
8868,1
8326,1
7503,1
7899,1
11467,1
7972,1
7979,1
11538,1
11659,1
7819,1
7953,1
8359,1
8471,1
7931,1
11382,1
8921,1
11422,1
8873,1
11609,1
8760,1
8546,1
8699,1
8502,1
8518,1
8849,1
11443,1
11355,1
11586,1
8161,1
11440,1
8390,1
8867,1
11423,1
11626,1
8874,1
8872,1
8869,1
11454,1
7242,1
7308,1
11324,1
7502,1
7268,1
7036,1
10812,1
7395,1
7639,1
7532,1
11208,1
11172,1
7231,1
7674,1
11210,1
11161,1
7668,1
11338,1
7376,1
7399,1
9868,1
7991,1
11123,1
7352,1
7402,1
7387,1
7496,1
7482,1
7435,1
7607,1
7126,1
7486,1
11220,1
7595,1
7324,1
8242,1
8239,1
5897,1
11259,1
11584,1
11263,1
7774,1
7359,1
7337,1
8197,1
8394,1
8234,1
9880,1
8120,1
11221,1
10383,1
8137,1
10156,1
10207,1
10321,1
8201,1
8216,1
11693,1
7220,1
7283,1
11458,1
11143,1
8261,1
8181,1
7648,1
11400,1
7392,1
11166,1
7375,1
11236,1
7276,1
7461,1
7257,1
8264,1
7168,1
7333,1
11231,1
8337,1
11276,1
7209,1
7636,1
10697,1
4198,1
3960,1
1889,1
1551,1
2012,1
6499,1
6738,1
1936,1
6439,1
6515,1
6707,1
6528,1
1748,1
1711,1
1801,1
1991,1
6563,1
6625,1
7108,1
1640,1
10256,1
1948,1
6880,1
1947,1
1904,1
1893,1
6501,1
1846,1
6749,1
6502,1
1877,1
1777,1
1834,1
1961,1
1653,1
6591,1
10658,1
1688,1
1915,1
1690,1
1700,1
7027,1
1990,1
1632,1
1706,1
1873,1
1659,1
1899,1
1784,1
1820,1
6784,1
1872,1
1680,1
6858,1
6980,1
7064,1
6983,1
1720,1
1816,1
6943,1
7004,1
1938,1
7091,1
1679,1
6624,1
6978,1
7038,1
1985,1
1878,1
6811,1
10717,1
6802,1
6882,1
6793,1
6516,1
6981,1
10755,1
1888,1
6922,1
6876,1
1750,1
6904,1
6844,1
1897,1
1691,1
7964,1
7169,1
6970,1
7331,1
74,1
49,1
48,1
7069,1
1268,1
1084,1
7067,1
1291,1
1316,1
1352,1
7905,1
7914,1
1324,1
8217,1
7037,1
6289,1
6386,1
1055,1
1191,1
1317,1
8707,1
8631,1
8871,1
1282,1
968,1
46,1
6320,1
47,1
11396,1
8368,1
8527,1
45,1
6340,1
43,1
7506,1
7810,1
10205,1
1325,1
1967,1
1699,1
11307,1
6730,1
6623,1
6727,1
1850,1
10308,1
1895,1
1935,1
1901,1
1986,1
6561,1
1925,1
7270,1
6509,1
6986,1
1814,1
1929,1
508,1
8135,1
1302,1
1348,1
1321,1
7884,1
7736,1
8151,1
11613,1
10273,1
11457,1
8134,1
7467,1
410,1
398,1
444,1
8144,1
8081,1
1712,1
6783,1
3858,1
9687,1
8566,1
1016,1
1066,1
9865,1
8448,1
8459,1
872,1
8540,1
925,1
930,1
8549,1
889,1
8391,1
1014,1
8430,1
1000,1
8589,1
8487,1
890,1
7322,1
955,1
1410,1
1449,1
1398,1
1607,1
8479,1
1431,1
8595,1
8903,1
773,1
928,1
8538,1
954,1
873,1
8517,1
8690,1
917,1
9844,1
8507,1
9821,1
10679,1
8856,1
8445,1
8676,1
8573,1
990,1
900,1
978,1
8522,1
6261,1
6084,1
964,1
1025,1
6300,1
10878,1
834,1
1031,1
5945,1
6018,1
876,1
938,1
908,1
937,1
840,1
898,1
809,1
879,1
921,1
887,1
8584,1
10687,1
753,1
999,1
8610,1
9773,1
8433,1
9557,1
973,1
825,1
8575,1
8511,1
1411,1
1423,1
1959,1
1741,1
1981,1
1937,1
1864,1
1462,1
6977,1
1409,1
1578,1
1587,1
1660,1
6720,1
1709,1
10462,1
10733,1
10737,1
10722,1
6985,1
7065,1
6621,1
7017,1
1845,1
6875,1
1892,1
6525,1
7075,1
1988,1
1912,1
1963,1
1757,1
1827,1
10729,1
6810,1
1788,1
1917,1
1931,1
1853,1
6817,1
10736,1
8531,1
1428,1
1459,1
10740,1
8547,1
1421,1
1408,1
10704,1
8769,1
8455,1
9649,1
8941,1
1440,1
1420,1
8848,1
1446,1
1437,1
1444,1
8847,1
8577,1
10834,1
8634,1
8611,1
1424,1
10732,1
1448,1
1457,1
8529,1
8503,1
8605,1
8825,1
8497,1
1458,1
1441,1
1417,1
8774,1
8435,1
8571,1
8519,1
1065,1
1091,1
11728,1
3985,1
4168,1
3540,1
4189,1
4363,1
4060,1
4091,1
3772,1
4204,1
3655,1
3963,1
4037,1
4392,1
4211,1
4348,1
4134,1
4170,1
3918,1
4246,1
4147,1
8561,1
3982,1
4085,1
4236,1
3904,1
4140,1
4087,1
9685,1
4340,1
4172,1
4478,1
4144,1
4193,1
4469,1
4194,1
4024,1
4351,1
4115,1
4175,1
3980,1
3917,1
4301,1
3983,1
4409,1
2322,1
2877,1
4161,1
6023,1
9266,1
4202,1
4393,1
3924,1
4375,1
3691,1
6228,1
4405,1
4407,1
4329,1
3929,1
4448,1
2367,1
3899,1
2705,1
4050,1
3551,1
10157,1
4003,1
4015,1
4151,1
4162,1
4482,1
4112,1
4334,1
4131,1
3828,1
4004,1
4314,1
10449,1
4276,1
4169,1
4049,1
4045,1
10490,1
3927,1
4026,1
4291,1
9914,1
9924,1
3870,1
3969,1
3879,1
10163,1
4188,1
4032,1
10790,1
3906,1
10259,1
4129,1
3625,1
3938,1
10471,1
3830,1
4378,1
10470,1
3943,1
4044,1
10914,1
4022,1
8090,1
4083,1
3940,1
3965,1
10971,1
9888,1
4025,1
4043,1
10309,1
4388,1
4410,1
11044,1
3654,1
4029,1
4173,1
3323,1
4057,1
10274,1
3266,1
10204,1
3267,1
3268,1
3264,1
4180,1
3481,1
3504,1
3505,1
3920,1
3986,1
3273,1
3388,1
4167,1
3419,1
3450,1
3375,1
3397,1
10903,1
3330,1
3992,1
4036,1
10816,1
4335,1
3298,1
10959,1
3507,1
3427,1
10886,1
3329,1
3458,1
3281,1
3494,1
10019,1
3342,1
3269,1
3550,1
4280,1
10307,1
6850,1
3680,1
3799,1
3464,1
3842,1
3841,1
3769,1
1286,1
1250,1
1288,1
1183,1
3523,1
10534,1
4512,1
4374,1
1106,1
1121,1
1197,1
3739,1
1076,1
3802,1
1193,1
3664,1
3690,1
1138,1
1126,1
3726,1
1057,1
1063,1
1001,1
1059,1
3635,1
1392,1
3731,1
1210,1
1174,1
1221,1
1141,1
6680,1
7116,1
3761,1
8401,1
7720,1
1148,1
8813,1
1092,1
8846,1
1227,1
4561,1
8481,1
4337,1
8841,1
8807,1
1152,1
1285,1
1098,1
1105,1
8812,1
8808,1
1254,1
3480,1
8300,1
8203,1
8374,1
8332,1
1246,1
1111,1
1181,1
8365,1
7906,1
8378,1
8205,1
8238,1
8329,1
1334,1
1297,1
1061,1
8375,1
1146,1
3159,1
1096,1
3704,1
1263,1
3492,1
3489,1
3816,1
9978,1
3488,1
3299,1
3585,1
10123,1
3326,1
3787,1
3444,1
2203,1
831,1
3205,1
10146,1
3672,1
6229,1
3349,1
3491,1
4268,1
1620,1
3730,1
3586,1
1608,1
3614,1
1971,1
8482,1
1591,1
10327,1
3284,1
10283,1
2479,1
10243,1
8708,1
3536,1
3556,1
3517,1
3631,1
3785,1
1078,1
1170,1
10364,1
3531,1
1292,1
3675,1
1199,1
3557,1
1068,1
3716,1
1153,1
10148,1
1225,1
3742,1
1079,1
1187,1
10242,1
1314,1
1284,1
1946,1
1080,1
9952,1
3734,1
1117,1
1192,1
3725,1
3565,1
3686,1
3740,1
10795,1
1224,1
3539,1
3623,1
3710,1
1294,1
3663,1
10257,1
3218,1
3666,1
6806,1
10265,1
8149,1
828,1
734,1
1157,1
779,1
736,1
758,1
724,1
715,1
6473,1
6692,1
5682,1
6728,1
6651,1
6609,1
6529,1
6658,1
5721,1
6654,1
6484,1
5932,1
5933,1
6597,1
5690,1
5653,1
6039,1
6642,1
6523,1
6799,1
5813,1
6135,1
738,1
723,1
5789,1
731,1
85,1
154,1
246,1
179,1
186,1
268,1
228,1
144,1
176,1
250,1
114,1
168,1
206,1
202,1
251,1
162,1
100,1
255,1
90,1
226,1
194,1
195,1
264,1
207,1
222,1
239,1
187,1
0,1
1,1
6134,1
5815,1
5854,1
5987,1
6186,1
5911,1
5624,1
5929,1
6549,1
6072,1
6043,1
5752,1
6014,1
5906,1
6112,1
6195,1
5936,1
6264,1
5991,1
5778,1
5998,1
5768,1
5780,1
6057,1
5859,1
5894,1
5924,1
6104,1
5917,1
5928,1
5984,1
5960,1
5732,1
5505,1
6127,1
5975,1
5850,1
5729,1
6246,1
5757,1
6069,1
5895,1
5785,1
5802,1
5842,1
5939,1
5833,1
5892,1
6131,1
6301,1
5965,1
5837,1
5722,1
6305,1
5880,1
5882,1
5968,1
5678,1
5943,1
6067,1
5972,1
5697,1
5915,1
5873,1
5898,1
220,1
118,1
135,1
1162,1
769,1
722,1
716,1
585,1
746,1
717,1
775,1
733,1
740,1
720,1
772,1
760,1
767,1
1120,1
1147,1
1040,1
516,1
522,1
485,1
466,1
523,1
474,1
472,1
550,1
495,1
524,1
519,1
506,1
540,1
765,1
774,1
766,1
687,1
646,1
666,1
103,1
574,1
676,1
625,1
622,1
683,1
678,1
572,1
565,1
613,1
650,1
1082,1
727,1
1205,1
1213,1
1273,1
1279,1
1207,1
1351,1
1198,1
1275,1
744,1
762,1
413,1
741,1
408,1
1135,1
1176,1
104,1
1128,1
911,1
263,1
201,1
184,1
155,1
261,1
157,1
211,1
193,1
192,1
237,1
216,1
267,1
265,1
173,1
198,1
97,1
127,1
258,1
218,1
99,1
229,1
205,1
214,1
253,1
213,1
262,1
199,1
287,1
920,1
877,1
881,1
1161,1
1303,1
1129,1
1167,1
419,1
1160,1
1104,1
1125,1
1134,1
703,1
1074,1
815,1
1143,1
1182,1
1116,1
789,1
1060,1
1124,1
280,1
1189,1
1318,1
1103,1
1239,1
1058,1
1054,1
1099,1
373,1
355,1
359,1
5886,1
5901,1
12125,1
6881,1
6426,1
6641,1
6781,1
6637,1
6745,1
6547,1
6555,1
6786,1
6495,1
6474,1
6543,1
6485,1
6794,1
6722,1
6510,1
5384,1
6632,1
6611,1
6653,1
6894,1
6877,1
6476,1
11018,1
7159,1
6465,1
6311,1
6559,1
6791,1
6505,1
6649,1
6564,1
6162,1
6588,1
7381,1
7302,1
7499,1
7537,1
7561,1
7421,1
7497,1
7406,1
4518,1
7243,1
6634,1
6400,1
6574,1
6700,1
6643,1
6579,1
7071,1
6567,1
7093,1
6577,1
6384,1
6663,1
6704,1
6593,1
6747,1
6666,1
6560,1
6468,1
6792,1
7139,1
7185,1
10822,1
6459,1
6603,1
6356,1
6022,1
5650,1
5658,1
6003,1
5916,1
6109,1
6009,1
6366,1
6015,1
5977,1
5726,1
6146,1
6110,1
5993,1
5890,1
5828,1
7152,1
6993,1
7115,1
6931,1
7182,1
7136,1
6984,1
6955,1
6953,1
6923,1
7161,1
5835,1
6065,1
5790,1
5990,1
6860,1
6622,1
6705,1
6506,1
6639,1
6408,1
6646,1
6673,1
6689,1
6464,1
6578,1
6551,1
6698,1
5950,1
5957,1
5684,1
5976,1
5849,1
5940,1
6002,1
5878,1
6553,1
5845,1
5792,1
5330,1
5841,1
5930,1
5843,1
7549,1
7771,1
7350,1
8682,1
8836,1
8883,1
8899,1
8731,1
8789,1
8803,1
8750,1
8976,1
8806,1
8989,1
9110,1
8721,1
8961,1
8700,1
8802,1
8977,1
8973,1
8942,1
8765,1
8928,1
8652,1
8823,1
8834,1
8645,1
8999,1
8703,1
8911,1
8952,1
8732,1
9097,1
8393,1
8351,1
8411,1
6099,1
5985,1
5893,1
6158,1
6252,1
5988,1
5937,1
8875,1
8657,1
8360,1
8327,1
8591,1
8414,1
8580,1
8422,1
8164,1
8252,1
8489,1
8545,1
8495,1
8444,1
8324,1
8440,1
8405,1
8319,1
8627,1
8668,1
8643,1
8937,1
8909,1
7388,1
10909,1
5509,1
6079,1
4376,1
5889,1
4755,1
5327,1
5306,1
4673,1
5341,1
5179,1
4844,1
